barcode;кол-во
S005-OV-0203-VE-BEIGE;0
S005-ST-0203-VE-BEIGE;0
S112-OV-0203-VE-BEIGE;0
S112-OV-0203-VE-CREAM;0
S112-ST-0203-VE-CREAM;0
S005-OV-1217-VE-BEIGE;10
S005-ST-1217-VE-BEIGE;13
S112-OV-1217-VE-BEIGE;0
S112-OV-1217-VE-CREAM;4
S112-ST-1217-VE-CREAM;0
S005-OV-1420-VE-BEIGE;0
S005-ST-1420-VE-BEIGE;0
S112-OV-1420-VE-BEIGE;4
S112-OV-1420-VE-CREAM;2
S112-ST-1420-VE-CREAM;0
S005-OV-0815-VE-BEIGE;0
S005-ST-0815-VE-BEIGE;0
S112-OV-0815-VE-BEIGE;0
S112-OV-0815-VE-CREAM;0
S112-ST-0815-VE-CREAM;2
